order_id,customer_id,order_date,status,region_code
O00851,C0753,2025-07-07 03:52:27,PLACED,SOUTH
O00852,C0026,2026-03-20 00:54:28,RETURNED,SOUTH
O00853,C0501,2026-02-11 23:34:33,PLACED,CENTRAL
O00854,C0659,2026-03-16 18:07:47,DELIVERED,WEST
O00855,C0017,2025-12-27 09:15:46,SHIPPED,EAST
O00856,C0739,2025-05-06 06:07:14,DELIVERED,SOUTH
O00857,C0670,2026-04-27 07:40:46,DELIVERED,CENTRAL
O00858,C0153,2026-03-06 14:12:04,DELIVERED,NORTH
O00859,NULL,2025-05-01 23:26:15,DELIVERED,NORTH
O00860,,2026-02-10 07:17:28,PLACED,SOUTH
O00861,NULL,2024-11-11 18:57:15,DELIVERED,EAST
O00862,C0100,2025-12-14 07:53:49,DELIVERED,CENTRAL
O00863,C0066,2026-05-16 04:54:00,DELIVERED,NORTH
O00864,C0510,2026-05-15 12:47:44,DELIVERED,SOUTH
O00865,C0065,2026-01-12 16:45:08,DELIVERED,WEST
O00866,C0333,2025-03-02 19:55:14,RETURNED,CENTRAL
O00867,C0559,2024-11-07 16:00:20,SHIPPED,SOUTH
O00868,C0783,2026-03-01 20:26:55,DELIVERED,EAST
O00869,C0065,2025-12-11 21:25:46,SHIPPED,WEST
O00870,C0173,2026-01-20 07:56:43,DELIVERED,WEST
O00871,C0250,2026-05-26 01:00:06,PLACED,NORTH
O00872,C0648,2026-07-06 20:22:06,DELIVERED,SOUTH
O00873,C0017,2026-06-20 02:51:57,PLACED,NORTH
O00874,C0184,2025-02-26 05:42:47,DELIVERED,CENTRAL
O00875,C0291,2026-01-02 15:28:20,DELIVERED,WEST
O00876,C0709,2026-05-29 07:40:50,SHIPPED,EAST
O00877,C0536,2025-11-06 20:25:16,DELIVERED,SOUTH
O00878,,2025-12-20 05:43:47,PLACED,SOUTH
O00879,C0735,2025-07-24 06:34:51,DELIVERED,NORTH
O00880,C0643,03-04-2026 22:46:15,DELIVERED,EAST
O00881,C0429,2024-07-04 13:11:30,DELIVERED,SOUTH
O00882,C0121,2026-05-20 21:48:46,RETURNED,CENTRAL
O00883,C0371,2026-06-22 05:14:43,SHIPPED,SOUTH
O00884,C0284,2024-12-05 05:16:41,SHIPPED,SOUTH
O00885,C0702,2026-06-30 20:18:27,RETURNED,WEST
O00886,C0510,2026-02-23 05:43:42,SHIPPED,NORTH
O00887,C0056,13-11-2025 21:04:38,DELIVERED,SOUTH
O00888,C0446,2026-03-02 19:31:26,SHIPPED,WEST
O00889,C0045,2024-09-20 02:33:01,DELIVERED,CENTRAL
O00890,C0181,2025-10-09 18:11:01,DELIVERED,WEST
O00891,C0528,2026-02-24 12:54:09,PLACED,SOUTH
O00892,C0739,2026-03-14 12:03:44,DELIVERED,EAST
O00893,C0430,2025-06-11 08:59:40,DELIVERED,EAST
O00894,C0236,2026-05-30 12:34:33,PLACED,SOUTH
O00895,,2025-12-26 02:06:11,DELIVERED,SOUTH
O00896,C0385,2025-05-07 09:27:07,PLACED,CENTRAL
O00897,C0497,2024-11-17 04:57:32,CANCELLED,SOUTH
O00898,C0222,2026-01-14 08:39:53,DELIVERED,WEST
O00899,C0383,2025-05-30 22:45:58,DELIVERED,SOUTH
O00900,C0648,2026-03-30 06:18:09,RETURNED,SOUTH
O00901,C0344,2025-01-15 19:23:57,PLACED,CENTRAL
O00902,C0062,2025-09-19 22:50:26,PLACED,WEST
O00903,C0470,2026-03-30 05:03:51,SHIPPED,EAST
O00904,C0226,2026-05-20 11:51:39,SHIPPED,SOUTH
O00905,C0654,2026-06-26 11:51:17,CANCELLED,CENTRAL
O00906,C0567,2025-10-08 09:57:40,PLACED,CENTRAL
O00907,C0501,2025-12-07 01:23:28,DELIVERED,WEST
O00908,C0286,2025-06-18 06:22:17,DELIVERED,SOUTH
O00909,C0254,2026-02-02 05:14:19,DELIVERED,SOUTH
O00910,C0606,2024-11-22 16:59:47,CANCELLED,NORTH
O00911,C0428,2026-07-06 15:58:38,PLACED,WEST
O00912,C0752,2026-03-09 23:51:41,DELIVERED,WEST
O00913,C0544,03-05-2025 06:39:37,DELIVERED,NORTH
O00914,C0464,2026-03-10 16:46:56,SHIPPED,CENTRAL
O00915,C0772,2025-10-09 19:47:26,DELIVERED,WEST
O00916,C0224,2025-12-05 12:57:55,DELIVERED,SOUTH
O00917,C0664,2024-09-09 11:19:14,PLACED,EAST
O00918,C0166,08-05-2026 08:49:34,CANCELLED,CENTRAL
O00919,C0025,2026-03-27 06:50:49,DELIVERED,SOUTH
O00920,C0721,2026-04-04 10:13:57,SHIPPED,EAST
O00921,NULL,2025-06-26 15:06:02,DELIVERED,NORTH
O00922,C0643,2024-08-24 21:55:02,DELIVERED,EAST
O00923,NULL,2024-07-26 09:50:11,SHIPPED,EAST
O00924,C0715,2026-04-09 20:55:31,DELIVERED,SOUTH
O00925,C0702,2026-02-02 17:17:47,DELIVERED,EAST
O00926,C0754,2026-05-29 15:51:36,DELIVERED,EAST
O00927,C0053,2025-07-31 04:33:58,DELIVERED,WEST
O00928,C0634,2025-01-05 17:57:10,DELIVERED,SOUTH
O00929,C0664,2025-09-08 00:36:32,DELIVERED,CENTRAL
O00930,C0727,2026-03-18 20:29:33,SHIPPED,EAST
O00931,C0245,2025-08-24 03:30:13,PLACED,WEST
O00932,C0756,2026-04-16 14:12:32,CANCELLED,SOUTH
O00933,C0772,2025-12-31 13:13:38,SHIPPED,EAST
O00934,C0516,2026-04-11 05:59:06,SHIPPED,NORTH
O00935,C0382,10-03-2026 03:29:23,DELIVERED,CENTRAL
O00936,C0540,2026-04-06 08:06:57,PLACED,CENTRAL
O00937,C0695,2026-04-22 22:34:22,CANCELLED,WEST
O00938,C0636,12-04-2025 22:44:09,DELIVERED,NORTH
O00939,C0193,2025-10-26 15:23:32,PLACED,WEST
O00940,NULL,2025-07-30 23:39:23,RETURNED,NORTH
O00941,C0112,2025-04-20 23:27:53,SHIPPED,SOUTH
O00942,C0509,2024-12-02 21:29:14,CANCELLED,CENTRAL
O00943,C0643,2024-07-18 14:58:38,SHIPPED,CENTRAL
O00944,C0136,2025-10-27 02:13:40,SHIPPED,WEST
O00945,C0756,2026-06-05 17:47:20,PLACED,SOUTH
O00946,C0065,2025-11-03 13:23:46,CANCELLED,SOUTH
O00947,C0533,2026-06-29 14:11:40,SHIPPED,CENTRAL
O00948,C0352,2025-11-22 08:15:42,DELIVERED,EAST
O00949,C0498,2026-02-24 20:58:51,DELIVERED,CENTRAL
O00950,C0562,2026-05-05 22:05:22,DELIVERED,CENTRAL
O00951,C0136,2026-06-29 02:31:05,SHIPPED,EAST
O00952,C0233,2026-04-10 01:28:22,DELIVERED,EAST
O00953,C0789,2026-04-18 17:31:04,PLACED,EAST
O00954,C0292,2026-02-09 01:32:35,RETURNED,CENTRAL
O00955,C0165,2026-06-12 21:30:47,SHIPPED,SOUTH
O00956,C0726,2025-07-24 05:09:50,SHIPPED,NORTH
O00957,C0043,2025-03-03 22:20:00,DELIVERED,WEST
O00958,C0267,2026-06-12 22:41:57,SHIPPED,CENTRAL
O00959,C0725,2026-02-26 17:39:46,DELIVERED,EAST
O00960,C0152,2025-08-19 15:38:17,DELIVERED,SOUTH
O00961,C0547,2026-04-09 02:44:26,PLACED,NORTH
O00962,C0415,2026-06-24 04:22:57,DELIVERED,SOUTH
O00963,C0470,2026-07-07 03:54:50,SHIPPED,NORTH
O00964,C0757,2025-08-29 04:53:29,RETURNED,EAST
O00965,C0663,2025-09-30 13:34:45,DELIVERED,EAST
O00966,C0773,2026-01-26 02:55:02,DELIVERED,WEST
O00967,C0347,2025-04-21 05:42:53,DELIVERED,NORTH
O00968,C0143,2025-12-09 14:59:29,DELIVERED,EAST
O00969,C0026,2025-07-15 22:55:27,DELIVERED,SOUTH
O00970,C0457,2025-04-04 14:17:55,PLACED,NORTH
O00971,C0623,2025-11-11 02:56:03,SHIPPED,CENTRAL
O00972,C0228,2026-02-08 22:28:08,SHIPPED,NORTH
O00973,C0552,2026-05-07 23:58:12,DELIVERED,NORTH
O00974,NULL,2026-06-19 07:04:25,SHIPPED,EAST
O00975,C0618,2026-06-25 23:44:02,DELIVERED,NORTH
O00976,C0683,2025-05-03 10:44:13,DELIVERED,WEST
O00977,C0379,2025-09-07 21:39:39,DELIVERED,EAST
O00978,C0354,20-02-2026 10:51:58,SHIPPED,WEST
O00979,C0575,2025-10-20 00:28:42,SHIPPED,WEST
O00980,C0760,2026-01-19 09:45:49,DELIVERED,EAST
O00981,C0168,2026-03-18 18:49:45,DELIVERED,WEST
O00982,C0747,2026-05-28 06:38:40,DELIVERED,CENTRAL
O00983,C0613,2026-01-20 10:18:17,PLACED,EAST
O00984,C0487,06-03-2026 00:09:38,RETURNED,NORTH
O00985,C0605,2026-03-08 20:54:19,PLACED,WEST
O00986,C0655,2026-06-11 05:50:49,SHIPPED,SOUTH
O00987,,2026-06-28 17:38:06,DELIVERED,SOUTH
O00988,C0205,2024-11-22 11:24:39,DELIVERED,EAST
O00989,C0568,2026-04-20 01:10:43,PLACED,EAST
O00990,C0600,2025-02-22 01:22:28,DELIVERED,WEST
O00991,C0230,2026-05-03 14:32:30,DELIVERED,SOUTH
O00992,C0269,2025-10-21 03:33:47,RETURNED,WEST
O00993,C0128,2026-04-16 19:57:25,DELIVERED,EAST
O00994,C0428,2025-08-29 15:52:15,DELIVERED,SOUTH
O00995,C0030,2024-10-18 16:55:55,DELIVERED,WEST
O00996,C0069,2026-05-13 14:04:18,DELIVERED,CENTRAL
O00997,C0493,2025-10-12 07:04:28,DELIVERED,EAST
O00998,C0644,2026-05-25 18:20:31,DELIVERED,NORTH
O00999,C0383,2026-03-19 02:10:28,DELIVERED,NORTH
O01000,C0266,2026-03-09 14:55:23,DELIVERED,SOUTH
O01001,C0328,2025-06-24 02:28:56,CANCELLED,SOUTH
O01002,C0366,2025-10-25 10:08:55,PLACED,EAST
O01003,C0430,2026-05-17 04:30:22,CANCELLED,EAST
O01004,C0050,2025-02-11 03:18:40,SHIPPED,NORTH
O01005,C0527,2025-11-02 06:29:06,DELIVERED,SOUTH
O01006,C0784,2026-05-27 14:06:38,DELIVERED,SOUTH
O01007,C0557,2025-03-08 13:49:39,CANCELLED,EAST
O01008,C0278,2025-11-03 13:54:45,PLACED,CENTRAL
O01009,C0361,2026-03-23 21:46:19,PLACED,CENTRAL
O01010,C0289,2026-01-01 17:29:18,DELIVERED,WEST
O01011,C0349,2024-12-31 15:05:00,PLACED,SOUTH
O01012,C0516,2026-01-22 20:55:37,DELIVERED,CENTRAL
O01013,C0629,2026-05-20 20:01:48,DELIVERED,CENTRAL
O01014,C0545,2026-05-10 01:29:15,DELIVERED,NORTH
O01015,C0428,2025-12-16 20:05:25,CANCELLED,NORTH
O01016,C0135,2025-05-18 11:58:31,DELIVERED,EAST
O01017,C0708,2026-03-20 09:41:31,PLACED,WEST
O01018,C0612,2026-04-11 03:50:31,DELIVERED,EAST
O01019,C0177,2025-12-31 15:43:34,PLACED,NORTH
O01020,C0228,2025-12-12 23:42:21,CANCELLED,SOUTH
O01021,C0705,2025-12-15 23:49:36,SHIPPED,SOUTH
O01022,C0134,2026-01-04 12:39:04,DELIVERED,NORTH
O01023,,2025-11-15 07:17:18,DELIVERED,WEST
O01024,C0044,2025-06-03 12:14:52,PLACED,CENTRAL
O01025,C0608,2025-12-26 00:23:31,DELIVERED,EAST
O01026,C0045,2024-08-21 10:56:25,SHIPPED,NORTH
O01027,C0773,2026-01-06 11:28:43,DELIVERED,CENTRAL
O01028,C0211,2026-02-20 16:21:46,SHIPPED,EAST
O01029,C0030,2024-09-26 12:14:56,PLACED,EAST
O01030,C0594,2026-02-17 04:08:35,DELIVERED,CENTRAL
O01031,C0800,2026-01-17 21:13:57,DELIVERED,CENTRAL
O01032,C0584,2024-08-23 01:53:41,PLACED,CENTRAL
O01033,C0782,2025-06-25 10:20:35,DELIVERED,SOUTH
O01034,C0289,2025-07-29 10:05:21,CANCELLED,CENTRAL
O01035,C0005,2025-11-25 07:49:03,CANCELLED,CENTRAL
O01036,C0725,2026-05-23 04:20:04,DELIVERED,CENTRAL
O01037,C0190,2026-06-02 17:58:57,DELIVERED,NORTH
O01038,C0186,2026-02-17 14:22:04,RETURNED,WEST
O01039,C0220,2026-01-30 10:20:00,SHIPPED,NORTH
O01040,C0780,2025-12-09 02:36:32,PLACED,NORTH
O01041,C0533,2026-05-11 04:41:55,DELIVERED,EAST
O01042,C0722,2026-05-06 23:43:14,DELIVERED,NORTH
O01043,C0085,2025-06-08 20:30:52,DELIVERED,WEST
O01044,C0291,2026-01-18 11:02:35,DELIVERED,EAST
O01045,C0704,2026-06-04 07:03:26,DELIVERED,CENTRAL
O01046,C0418,2025-02-11 16:58:39,RETURNED,WEST
O01047,C0194,2025-05-27 01:36:31,CANCELLED,WEST
O01048,C0696,2025-04-12 09:36:14,SHIPPED,WEST
O01049,C0689,2025-04-13 16:32:45,DELIVERED,CENTRAL
O01050,C0675,2026-04-07 12:09:22,PLACED,WEST
O01051,C0411,2026-05-29 20:25:51,DELIVERED,NORTH
O01052,C0760,2025-10-15 12:36:51,PLACED,SOUTH
O01053,C0347,2025-06-28 13:10:55,DELIVERED,WEST
O01054,C0126,2024-12-28 21:00:16,DELIVERED,WEST
O01055,C0286,2026-01-05 00:34:53,DELIVERED,WEST
O01056,C0365,2025-07-05 14:02:41,DELIVERED,WEST
O01057,C0497,2025-11-07 05:27:27,SHIPPED,WEST
O01058,C0111,2026-01-23 17:26:49,SHIPPED,WEST
O01059,C0237,2026-06-04 01:39:36,PLACED,NORTH
O01060,C0070,2025-09-30 21:54:27,DELIVERED,SOUTH
O01061,C0392,2025-10-13 14:15:40,DELIVERED,SOUTH
O01062,C0311,2026-05-07 02:18:02,DELIVERED,NORTH
O01063,C0677,2026-06-23 23:22:39,DELIVERED,WEST
O01064,C0478,2026-03-12 05:04:12,SHIPPED,WEST
O01065,C0503,2025-07-28 02:03:22,SHIPPED,EAST
O01066,C0554,2025-08-29 13:44:09,PLACED,NORTH
O01067,,2025-04-14 12:49:14,DELIVERED,EAST
O01068,C0386,2026-02-06 17:50:40,DELIVERED,NORTH
O01069,C0182,2026-06-01 01:07:37,DELIVERED,EAST
O01070,C0724,23-04-2025 11:52:13,DELIVERED,SOUTH
O01071,C0320,2026-04-08 04:59:09,DELIVERED,NORTH
O01072,C0583,2025-12-22 07:22:12,DELIVERED,CENTRAL
O01073,C0702,2026-05-02 17:45:02,DELIVERED,WEST
O01074,C0576,2026-04-25 14:15:56,SHIPPED,NORTH
O01075,NULL,2026-04-14 03:29:27,DELIVERED,WEST
O01076,C0632,2026-06-25 20:09:55,DELIVERED,EAST
O01077,C0329,17-08-2024 17:01:33,PLACED,NORTH
O01078,C0132,2025-10-23 14:22:45,SHIPPED,CENTRAL
O01079,C0028,2026-05-06 13:41:47,SHIPPED,NORTH
O01080,C0439,2026-01-05 01:55:56,RETURNED,WEST
O01081,C0360,2026-02-23 23:04:21,DELIVERED,SOUTH
O01082,C0241,2025-11-16 09:08:22,SHIPPED,NORTH
O01083,C0705,2025-10-14 10:30:23,CANCELLED,NORTH
O01084,C0346,2025-04-26 20:54:52,PLACED,EAST
O01085,C0039,2026-04-27 23:59:12,DELIVERED,WEST
O01086,C0582,2026-06-30 22:57:16,CANCELLED,EAST
O01087,C0021,2026-05-17 06:48:11,DELIVERED,NORTH
O01088,C0325,2026-04-01 16:46:10,DELIVERED,EAST
O01089,C0587,2024-09-14 21:44:18,DELIVERED,NORTH
O01090,C0708,2026-05-20 02:14:48,SHIPPED,WEST
O01091,C0515,2026-03-13 20:44:12,SHIPPED,EAST
O01092,C0373,2026-06-14 03:57:59,SHIPPED,NORTH
O01093,C0549,2025-10-29 06:44:32,SHIPPED,NORTH
O01094,C0305,2026-06-06 08:48:00,DELIVERED,SOUTH
O01095,C0640,2026-06-28 01:31:38,RETURNED,CENTRAL
O01096,C0098,2026-05-24 09:46:44,SHIPPED,CENTRAL
O01097,,2025-07-05 03:38:40,DELIVERED,EAST
O01098,C0079,2025-11-19 01:31:35,DELIVERED,CENTRAL
O01099,C0308,2025-06-02 06:02:10,DELIVERED,EAST
O01100,C0205,2025-05-18 19:22:38,DELIVERED,CENTRAL
O01101,C0528,2026-05-01 00:11:54,DELIVERED,CENTRAL
O01102,C0185,2026-05-16 05:06:08,PLACED,CENTRAL
O01103,C0192,2026-07-01 01:08:18,DELIVERED,WEST
O01104,C0275,2026-06-07 21:18:14,DELIVERED,WEST
O01105,C0580,2026-01-16 09:05:11,DELIVERED,CENTRAL
O01106,C0206,2025-11-20 22:34:19,DELIVERED,SOUTH
O01107,C0155,2025-10-17 05:32:39,DELIVERED,WEST
O01108,C0327,2026-06-08 03:01:41,DELIVERED,NORTH
O01109,C0650,2025-05-23 02:35:48,DELIVERED,EAST
O01110,C0294,2026-05-26 14:11:18,SHIPPED,CENTRAL
O01111,C0242,2026-06-22 09:44:10,SHIPPED,SOUTH
O01112,C0197,2025-07-11 18:13:17,SHIPPED,EAST
O01113,C0476,2025-12-26 12:05:29,DELIVERED,WEST
O01114,C0433,2026-05-15 11:30:03,CANCELLED,SOUTH
O01115,C0164,2026-01-16 21:51:35,PLACED,EAST
O01116,C0285,2026-07-04 21:37:40,DELIVERED,NORTH
O01117,C0740,2026-04-20 08:11:15,DELIVERED,NORTH
O01118,C0086,2025-12-16 19:36:32,DELIVERED,NORTH
O01119,,2025-08-24 06:54:19,DELIVERED,NORTH
O01120,C0407,2025-08-01 04:13:52,SHIPPED,CENTRAL
O01121,C0753,2026-03-05 13:18:30,RETURNED,CENTRAL
O01122,C0681,18-06-2026 22:40:06,DELIVERED,CENTRAL
O01123,C0258,2026-03-31 19:15:34,CANCELLED,SOUTH
O01124,C0615,2024-10-03 23:24:19,DELIVERED,EAST
O01125,C0338,2026-06-22 11:09:27,DELIVERED,SOUTH
O01126,C0434,2025-10-29 07:58:15,PLACED,SOUTH
O01127,C0220,2025-07-28 05:55:59,DELIVERED,EAST
O01128,C0604,2025-02-14 10:31:30,DELIVERED,EAST
O01129,C0717,2024-11-05 17:45:07,SHIPPED,WEST
O01130,C0487,2026-05-06 03:35:00,SHIPPED,EAST
O01131,C0149,2026-02-13 23:23:12,DELIVERED,EAST
O01132,C0316,2025-05-21 08:51:06,DELIVERED,CENTRAL
O01133,C0036,2025-07-09 11:09:58,DELIVERED,SOUTH
O01134,C0260,2026-02-15 15:47:50,DELIVERED,EAST
O01135,C0702,2026-02-10 16:48:42,DELIVERED,SOUTH
O01136,C0454,2026-04-17 10:24:22,PLACED,WEST
O01137,C0262,2025-07-31 16:57:42,PLACED,SOUTH
O01138,C0305,2026-03-27 20:28:19,CANCELLED,SOUTH
O01139,C0450,2026-03-16 09:16:02,SHIPPED,WEST
O01140,C0035,2025-01-29 20:24:39,CANCELLED,WEST
O01141,C0483,2026-05-13 09:35:38,DELIVERED,EAST
O01142,C0735,2025-05-25 01:28:22,CANCELLED,NORTH
O01143,C0165,2026-02-26 08:25:02,DELIVERED,EAST
O01144,C0431,2025-10-11 16:15:16,DELIVERED,CENTRAL
O01145,C0756,2025-10-01 19:24:12,DELIVERED,NORTH
O01146,C0781,2026-05-14 01:23:56,DELIVERED,SOUTH
O01147,C0646,2026-05-15 09:40:03,DELIVERED,SOUTH
O01148,C0004,2025-10-15 04:52:41,SHIPPED,EAST
O01149,,2025-12-28 05:51:51,PLACED,SOUTH
O01150,C0256,2026-01-20 12:52:44,DELIVERED,SOUTH
O01151,C0609,2026-03-01 16:50:54,DELIVERED,EAST
O01152,C0463,2026-06-25 21:20:40,CANCELLED,SOUTH
O01153,C0267,2026-06-03 10:07:03,DELIVERED,EAST
O01154,C0289,2025-08-19 07:21:36,PLACED,EAST
O01155,C0187,2025-11-15 15:15:47,CANCELLED,CENTRAL
O01156,C0230,2026-05-03 00:18:54,RETURNED,CENTRAL
O01157,C0663,2026-06-03 08:33:56,DELIVERED,NORTH
O01158,C0474,2025-11-11 23:58:29,SHIPPED,SOUTH
O01159,C0051,2026-02-21 17:54:58,DELIVERED,CENTRAL
O01160,C0267,2026-06-02 05:53:24,PLACED,EAST
O01161,C0175,2026-03-16 07:05:13,PLACED,CENTRAL
O01162,C0446,12-06-2026 04:06:56,CANCELLED,WEST
O01163,C0690,19-03-2026 19:36:20,PLACED,SOUTH
O01164,C0196,2026-04-02 16:35:42,SHIPPED,WEST
O01165,C0392,2024-10-10 03:05:29,DELIVERED,SOUTH
O01166,C0615,2024-12-15 10:27:09,RETURNED,EAST
O01167,C0745,2025-12-08 23:42:41,SHIPPED,SOUTH
O01168,C0419,2026-06-01 04:04:17,PLACED,EAST
O01169,,2026-06-26 18:51:06,CANCELLED,EAST
O01170,C0597,2025-12-14 11:39:46,DELIVERED,NORTH
O01171,C0011,2026-01-18 02:17:36,PLACED,EAST
O01172,C0710,2026-06-25 14:22:10,DELIVERED,WEST
O01173,C0726,2026-02-18 18:42:54,DELIVERED,EAST
O01174,C0075,2024-09-13 00:08:13,DELIVERED,NORTH
O01175,C0341,2026-02-27 14:26:25,DELIVERED,EAST
O01176,C0621,2025-05-08 08:24:10,PLACED,CENTRAL
O01177,C0635,2025-08-30 21:11:34,SHIPPED,WEST
O01178,C0688,2025-04-15 02:05:59,PLACED,CENTRAL
O01179,C0043,2025-09-24 21:03:37,SHIPPED,SOUTH
O01180,C0516,2026-05-08 09:36:00,RETURNED,WEST
O01181,C0136,2025-01-01 15:09:34,SHIPPED,CENTRAL
O01182,C0444,2026-05-31 18:24:28,SHIPPED,EAST
O01183,C0046,2025-06-26 07:41:50,DELIVERED,EAST
O01184,C0766,2026-03-15 00:28:53,CANCELLED,EAST
O01185,NULL,2026-03-15 10:24:07,DELIVERED,WEST
O01186,C0169,29-04-2025 02:08:46,DELIVERED,WEST
O01187,C0783,2026-03-22 08:56:41,DELIVERED,WEST
O01188,C0055,2024-11-24 17:43:23,PLACED,SOUTH
O01189,C0188,2024-10-25 20:31:14,DELIVERED,SOUTH
O01190,C0723,2026-05-19 08:29:54,DELIVERED,WEST
O01191,C0042,2026-02-13 22:31:24,DELIVERED,CENTRAL
O01192,C0497,2025-09-26 13:15:33,DELIVERED,SOUTH
O01193,C0127,2025-12-24 18:32:53,PLACED,EAST
O01194,C0185,2026-04-10 12:39:51,SHIPPED,CENTRAL
O01195,C0280,2026-04-06 17:50:46,CANCELLED,CENTRAL
O01196,C0218,2025-09-27 06:06:42,RETURNED,NORTH
O01197,C0539,2025-10-04 06:02:50,DELIVERED,NORTH
O01198,C0253,2026-05-04 21:27:28,DELIVERED,EAST
O01199,C0027,2025-12-24 19:23:11,DELIVERED,NORTH
O01200,C0404,2026-02-13 01:48:56,DELIVERED,NORTH
O01201,C0332,2025-02-12 10:34:57,PLACED,WEST
O01202,C0725,2026-06-28 01:40:33,DELIVERED,EAST
O01203,C0609,2025-04-21 12:13:11,SHIPPED,NORTH
O01204,C0672,2026-06-02 09:43:18,RETURNED,EAST
O01205,C0750,2026-01-22 08:42:31,CANCELLED,CENTRAL
O01206,C0133,2025-09-08 02:04:54,CANCELLED,EAST
O01207,C0331,2025-06-15 03:14:52,DELIVERED,CENTRAL
O01208,C0617,2026-03-22 05:38:32,PLACED,EAST
O01209,C0183,2026-05-13 07:25:38,RETURNED,WEST
O01210,C0092,2025-08-26 23:11:09,CANCELLED,SOUTH
O01211,C0398,2026-07-09 08:41:54,DELIVERED,SOUTH
O01212,C0124,2025-10-12 21:18:47,DELIVERED,WEST
O01213,C0754,2026-07-05 03:28:10,CANCELLED,CENTRAL
O01214,C0135,2026-02-07 21:04:12,DELIVERED,EAST
O01215,C0525,2026-05-31 09:44:01,DELIVERED,WEST
O01216,C0488,2025-01-25 12:49:07,DELIVERED,WEST
O01217,C0093,2026-04-04 02:19:27,DELIVERED,CENTRAL
O01218,C0191,2026-06-10 03:32:24,DELIVERED,NORTH
O01219,C0042,2026-04-10 17:22:42,SHIPPED,WEST
O01220,C0693,2024-12-22 03:57:14,DELIVERED,SOUTH
O01221,C0508,2026-01-09 18:35:37,DELIVERED,CENTRAL
O01222,C0086,2025-11-28 19:05:49,DELIVERED,NORTH
O01223,NULL,2025-06-20 07:44:10,PLACED,SOUTH
O01224,C0701,2026-06-20 04:00:10,DELIVERED,CENTRAL
O01225,C0438,2025-11-25 12:10:36,DELIVERED,CENTRAL
O01226,C0079,2026-06-13 11:44:56,PLACED,NORTH
O01227,C0523,2026-05-25 12:14:25,DELIVERED,WEST
O01228,C0677,2026-06-20 22:26:38,DELIVERED,EAST
O01229,C0364,2025-08-30 22:56:18,DELIVERED,CENTRAL
O01230,C0017,2026-01-26 05:57:20,DELIVERED,WEST
O01231,NULL,2025-05-09 12:36:20,DELIVERED,NORTH
O01232,C0086,2026-03-06 07:29:29,CANCELLED,EAST
O01233,C0322,2026-01-06 02:21:27,DELIVERED,WEST
O01234,C0639,2026-02-19 22:40:20,SHIPPED,SOUTH
O01235,C0217,2024-11-21 18:16:44,PLACED,CENTRAL
O01236,C0266,2026-06-16 18:18:44,PLACED,CENTRAL
O01237,C0019,10-12-2024 12:59:50,DELIVERED,NORTH
O01238,C0176,2026-05-29 09:00:58,DELIVERED,WEST
O01239,C0674,2026-06-19 00:34:56,SHIPPED,CENTRAL
O01240,C0370,2026-05-19 02:43:10,DELIVERED,WEST
O01241,C0310,2025-09-05 00:49:07,PLACED,NORTH
O01242,C0196,2026-03-03 17:33:00,DELIVERED,SOUTH
O01243,C0028,2025-06-17 12:19:12,DELIVERED,SOUTH
O01244,C0666,2026-06-01 11:23:19,DELIVERED,CENTRAL
O01245,C0196,2026-02-26 17:13:30,SHIPPED,WEST
O01246,C0152,2025-11-06 03:47:49,DELIVERED,NORTH
O01247,C0171,2026-03-29 14:20:20,DELIVERED,WEST
O01248,C0497,2025-10-07 05:11:44,PLACED,WEST
O01249,C0600,2025-01-05 10:56:40,SHIPPED,CENTRAL
O01250,C0402,2026-01-01 18:37:44,SHIPPED,NORTH
O01251,C0646,2026-05-06 09:06:38,RETURNED,WEST
O01252,C0755,2026-07-08 15:14:46,RETURNED,NORTH
O01253,C0500,2026-03-23 05:17:27,DELIVERED,CENTRAL
O01254,C0743,2026-06-03 23:05:54,RETURNED,WEST
O01255,C0238,2025-11-11 13:48:31,DELIVERED,WEST
O01256,C0591,2025-03-03 07:52:24,DELIVERED,EAST
O01257,C0664,2025-05-21 00:00:20,CANCELLED,NORTH
O01258,C0507,2026-04-28 19:57:13,RETURNED,EAST
O01259,C0460,2026-06-11 10:39:10,DELIVERED,SOUTH
O01260,C0295,2025-08-14 06:53:30,DELIVERED,WEST
O01261,C0238,2026-05-04 03:30:35,SHIPPED,EAST
O01262,C0617,2026-05-28 20:51:47,PLACED,EAST
O01263,,2026-06-24 03:17:42,DELIVERED,WEST
O01264,C0690,2025-12-05 19:39:01,DELIVERED,SOUTH
O01265,C0637,2026-05-07 05:39:43,SHIPPED,NORTH
O01266,C0684,2026-03-04 01:43:03,PLACED,SOUTH
O01267,C0161,2026-05-24 05:59:23,DELIVERED,WEST
O01268,C0506,2026-05-13 23:07:13,SHIPPED,CENTRAL
O01269,C0049,2026-02-23 12:29:40,DELIVERED,EAST
O01270,C0366,2026-05-12 21:25:29,SHIPPED,CENTRAL
O01271,C0033,2025-12-05 17:24:22,SHIPPED,NORTH
O01272,C0633,2026-05-14 00:13:35,PLACED,SOUTH
O01273,C0499,2026-04-05 01:32:17,RETURNED,EAST
O01274,C0788,2024-09-20 06:06:37,DELIVERED,CENTRAL
O01275,C0274,28-05-2026 04:34:22,SHIPPED,CENTRAL
O01276,C0619,2025-12-03 10:40:26,DELIVERED,WEST
O01277,C0469,2026-04-15 16:30:16,DELIVERED,NORTH
